strategy,t_in,ficha,reason,net_067lot_clp
S7-TPNONE,2026-06-25T01:45:00,F2,EXIT_INITSL,-486277.62
S7-TPNONE,2026-06-25T01:45:00,F3,EXIT_INITSL,-486277.62
S7-TPNONE,2026-06-25T18:45:00,F1,EXIT_INITSL,-754828.36
S7-TPNONE,2026-06-25T18:45:00,F2,EXIT_INITSL,-754828.36
S7-TPNONE,2026-06-25T18:45:00,F3,EXIT_INITSL,-754828.36
S7-TPNONE,2026-06-25T20:00:00,F1,EXIT_INITSL,-666984.67
S7-TPNONE,2026-06-25T20:00:00,F2,EXIT_INITSL,-666984.67
S7-TPNONE,2026-06-25T20:00:00,F3,EXIT_INITSL,-666984.67
S7-TPNONE,2026-06-25T22:15:00,F1,EXIT_INITSL,1014594.74
S7-TPNONE,2026-06-25T22:15:00,F2,EXIT_INITSL,1014594.74
S7-TPNONE,2026-06-25T22:15:00,F3,EXIT_INITSL,1014594.74
S7-TPNONE,2026-06-26T02:30:00,F1,EXIT_INITSL,72157.33
S7-TPNONE,2026-06-26T02:30:00,F2,EXIT_INITSL,72157.33
S7-TPNONE,2026-06-26T02:30:00,F3,EXIT_INITSL,72157.33
S7-TPNONE,2026-06-28T20:15:00,F1,EXIT_INITSL,-200158.14
S7-TPNONE,2026-06-28T20:15:00,F2,EXIT_INITSL,-200158.14
S7-TPNONE,2026-06-28T20:15:00,F3,EXIT_INITSL,-200158.14
S7-TPNONE,2026-06-29T00:15:00,F1,EXIT_INITSL,741024.35
S7-TPNONE,2026-06-29T00:15:00,F2,EXIT_INITSL,741024.35
S7-TPNONE,2026-06-29T00:15:00,F3,EXIT_INITSL,741024.35
S7-TPNONE,2026-06-29T18:45:00,F1,EXIT_INITSL,-554670.22
S7-TPNONE,2026-06-29T18:45:00,F2,EXIT_INITSL,-554670.22
S7-TPNONE,2026-06-29T18:45:00,F3,EXIT_INITSL,-554670.22
S7-TPNONE,2026-06-29T20:15:00,F1,EXIT_INITSL,3245197.26
S7-TPNONE,2026-06-29T20:15:00,F2,EXIT_INITSL,3245197.26
S7-TPNONE,2026-06-29T20:15:00,F3,EXIT_INITSL,3245197.26
S7-TPNONE,2026-06-30T02:15:00,F1,EXIT_INITSL,2018522.73
S7-TPNONE,2026-06-30T02:15:00,F2,EXIT_INITSL,2018522.73
S7-TPNONE,2026-06-30T02:15:00,F3,EXIT_INITSL,2018522.73
S7-TPNONE,2026-06-30T18:30:00,F1,EXIT_INITSL,1677187.22
S7-TPNONE,2026-06-30T18:30:00,F2,EXIT_INITSL,1677187.22
S7-TPNONE,2026-06-30T18:30:00,F3,EXIT_INITSL,1677187.22
S7-TPNONE,2026-06-30T23:45:00,F1,EXIT_INITSL,340080.61
S7-TPNONE,2026-06-30T23:45:00,F2,EXIT_INITSL,340080.61
S7-TPNONE,2026-06-30T23:45:00,F3,EXIT_INITSL,340080.61
S7-TPNONE,2026-07-02T02:00:00,F1,EXIT_INITSL,6274.55
S7-TPNONE,2026-07-02T02:00:00,F2,EXIT_INITSL,6274.55
S7-TPNONE,2026-07-02T02:00:00,F3,EXIT_INITSL,6274.55
S7-TPNONE,2026-07-02T03:00:00,F1,EXIT_INITSL,-805652.22
S7-TPNONE,2026-07-02T03:00:00,F2,EXIT_INITSL,-805652.22
S7-TPNONE,2026-07-02T03:00:00,F3,EXIT_INITSL,-805652.22
S7-TPNONE,2026-07-02T04:30:00,F1,EXIT_INITSL,-561572.23
S7-TPNONE,2026-07-02T04:30:00,F2,EXIT_INITSL,-561572.23
S7-TPNONE,2026-07-02T04:30:00,F3,EXIT_INITSL,-561572.23
S7-TPNONE,2026-07-02T05:30:00,F1,EXIT_INITSL,-88471.15
S7-TPNONE,2026-07-02T05:30:00,F2,EXIT_INITSL,-88471.15
S7-TPNONE,2026-07-02T05:30:00,F3,EXIT_INITSL,-88471.15
S7-TPNONE,2026-07-02T07:45:00,F1,EXIT_INITSL,3097117.88
S7-TPNONE,2026-07-02T07:45:00,F2,EXIT_INITSL,3097117.88
S7-TPNONE,2026-07-02T07:45:00,F3,EXIT_INITSL,3097117.88
S7-TPNONE,2026-07-02T11:45:00,F1,EXIT_INITSL,-938672.68
S7-TPNONE,2026-07-02T11:45:00,F2,EXIT_INITSL,-938672.68
S7-TPNONE,2026-07-02T11:45:00,F3,EXIT_INITSL,-938672.68
S7-TPNONE,2026-07-02T13:30:00,F1,EXIT_INITSL,-631847.18
S7-TPNONE,2026-07-02T13:30:00,F2,EXIT_INITSL,-631847.18
S7-TPNONE,2026-07-02T13:30:00,F3,EXIT_INITSL,-631847.18
S7-TPNONE,2026-07-02T14:15:00,F1,EXIT_INITSL,-526434.75
S7-TPNONE,2026-07-02T14:15:00,F2,EXIT_INITSL,-526434.75
S7-TPNONE,2026-07-02T14:15:00,F3,EXIT_INITSL,-526434.75
S7-TPNONE,2026-07-03T02:45:00,F1,EXIT_INITSL,-149334.29
S7-TPNONE,2026-07-03T02:45:00,F2,EXIT_INITSL,-149334.29
S7-TPNONE,2026-07-03T02:45:00,F3,EXIT_INITSL,-149334.29
S7-TPNONE,2026-07-05T20:15:00,F1,EXIT_INITSL,-591062.61
S7-TPNONE,2026-07-05T20:15:00,F2,EXIT_INITSL,-591062.61
S7-TPNONE,2026-07-05T20:15:00,F3,EXIT_INITSL,-591062.61
S7-TPNONE,2026-07-05T21:30:00,F1,EXIT_TRAIL,-253491.82
S7-TPNONE,2026-07-05T21:30:00,F2,EXIT_TRAIL,-253491.82
S7-TPNONE,2026-07-05T21:30:00,F3,EXIT_TRAIL,-253491.82
S7-TPNONE,2026-07-05T22:15:00,F1,EXIT_INITSL,1460087.78
S7-TPNONE,2026-07-05T22:15:00,F2,EXIT_INITSL,1460087.78
S7-TPNONE,2026-07-05T22:15:00,F3,EXIT_INITSL,1460087.78
S7-TPNONE,2026-07-06T20:45:00,F1,EXIT_INITSL,843926.98
S7-TPNONE,2026-07-06T20:45:00,F2,EXIT_INITSL,843926.98
S7-TPNONE,2026-07-06T20:45:00,F3,EXIT_INITSL,843926.98
S7-TPNONE,2026-07-06T22:00:00,F1,EXIT_INITSL,412865.39
S7-TPNONE,2026-07-06T22:00:00,F2,EXIT_INITSL,412865.39
S7-TPNONE,2026-07-06T22:00:00,F3,EXIT_INITSL,412865.39
S7-TPNONE,2026-07-07T01:45:00,F1,EXIT_INITSL,-570984.05
S7-TPNONE,2026-07-07T01:45:00,F2,EXIT_INITSL,-570984.05
S7-TPNONE,2026-07-07T01:45:00,F3,EXIT_INITSL,-570984.05
S7-TPNONE,2026-07-07T03:30:00,F1,EXIT_INITSL,-555297.68
S7-TPNONE,2026-07-07T03:30:00,F2,EXIT_INITSL,-555297.68
S7-TPNONE,2026-07-07T03:30:00,F3,EXIT_INITSL,-555297.68
S7-TPNONE,2026-07-07T23:15:00,F1,EXIT_INITSL,-469963.79
S7-TPNONE,2026-07-07T23:15:00,F2,EXIT_INITSL,-469963.79
S7-TPNONE,2026-07-07T23:15:00,F3,EXIT_INITSL,-469963.79
S7-TPNONE,2026-07-08T19:30:00,F1,EXIT_INITSL,-50196.4
S7-TPNONE,2026-07-08T19:30:00,F2,EXIT_INITSL,-50196.4
S7-TPNONE,2026-07-08T19:30:00,F3,EXIT_INITSL,-50196.4
S7-TPNONE,2026-07-08T22:15:00,F1,EXIT_INITSL,-572238.96
S7-TPNONE,2026-07-08T22:15:00,F2,EXIT_INITSL,-572238.96
S7-TPNONE,2026-07-08T22:15:00,F3,EXIT_INITSL,-572238.96
S7-TPNONE,2026-07-09T00:15:00,F1,EXIT_INITSL,-470591.25
S7-TPNONE,2026-07-09T00:15:00,F2,EXIT_INITSL,-470591.25
S7-TPNONE,2026-07-09T00:15:00,F3,EXIT_INITSL,-470591.25
S7-TPNONE,2026-07-09T18:30:00,F1,EXIT_INITSL,-34510.03
S7-TPNONE,2026-07-09T18:30:00,F2,EXIT_INITSL,-34510.03
S7-TPNONE,2026-07-09T18:30:00,F3,EXIT_INITSL,-34510.03
S7-TPNONE,2026-07-09T21:45:00,F1,EXIT_INITSL,-455532.33
S7-TPNONE,2026-07-09T21:45:00,F2,EXIT_INITSL,-455532.33
S7-TPNONE,2026-07-09T21:45:00,F3,EXIT_INITSL,-455532.33
S7-TPNONE,2026-07-09T23:00:00,F1,EXIT_INITSL,-253491.82
S7-TPNONE,2026-07-09T23:00:00,F2,EXIT_INITSL,-253491.82
S7-TPNONE,2026-07-09T23:00:00,F3,EXIT_INITSL,-253491.82
S7-TPNONE,2026-07-13T01:15:00,F1,EXIT_INITSL,-919849.03
S7-TPNONE,2026-07-13T01:15:00,F2,EXIT_INITSL,-919849.03
S7-TPNONE,2026-07-13T01:15:00,F3,EXIT_INITSL,-919849.03
S7-TPNONE,2026-07-13T19:15:00,F1,EXIT_INITSL,-113569.35
S7-TPNONE,2026-07-13T19:15:00,F2,EXIT_INITSL,-113569.35
S7-TPNONE,2026-07-13T19:15:00,F3,EXIT_INITSL,-113569.35
S7-TPNONE,2026-07-13T20:15:00,F1,EXIT_INITSL,-118588.99
S7-TPNONE,2026-07-13T20:15:00,F2,EXIT_INITSL,-118588.99
S7-TPNONE,2026-07-13T20:15:00,F3,EXIT_INITSL,-118588.99
S7-TPNONE,2026-07-13T22:00:00,F1,EXIT_INITSL,829495.51
S7-TPNONE,2026-07-13T22:00:00,F2,EXIT_INITSL,829495.51
S7-TPNONE,2026-07-13T22:00:00,F3,EXIT_INITSL,829495.51
S7-TPNONE,2026-07-14T21:30:00,F1,EXIT_INITSL,918594.12
S7-TPNONE,2026-07-14T21:30:00,F2,EXIT_INITSL,918594.12
S7-TPNONE,2026-07-14T21:30:00,F3,EXIT_INITSL,918594.12
S7-TPNONE,2026-07-14T23:00:00,F1,EXIT_INITSL,5019.64
S7-TPNONE,2026-07-14T23:00:00,F2,EXIT_INITSL,5019.64
S7-TPNONE,2026-07-14T23:00:00,F3,EXIT_INITSL,5019.64
S7-TPNONE,2026-07-16T00:45:00,F1,EXIT_INITSL,-124236.09
S7-TPNONE,2026-07-16T00:45:00,F2,EXIT_INITSL,-124236.09
S7-TPNONE,2026-07-16T00:45:00,F3,EXIT_INITSL,-124236.09
S7-TPNONE,2026-07-16T18:45:00,F1,EXIT_INITSL,-593572.43
S7-TPNONE,2026-07-16T18:45:00,F2,EXIT_INITSL,-593572.43
S7-TPNONE,2026-07-16T18:45:00,F3,EXIT_INITSL,-593572.43
S7-TPNONE,2026-07-16T22:00:00,F1,EXIT_INITSL,58353.32
S7-TPNONE,2026-07-16T22:00:00,F2,EXIT_INITSL,58353.32
S7-TPNONE,2026-07-16T22:00:00,F3,EXIT_INITSL,58353.32
S7-TPNONE,2026-07-16T23:15:00,F1,EXIT_INITSL,415375.21
S7-TPNONE,2026-07-16T23:15:00,F2,EXIT_INITSL,415375.21
S7-TPNONE,2026-07-16T23:15:00,F3,EXIT_INITSL,415375.21
S7-TPNONE,2026-07-17T00:30:00,F1,EXIT_INITSL,-22588.38
S7-TPNONE,2026-07-17T00:30:00,F2,EXIT_INITSL,-22588.38
S7-TPNONE,2026-07-17T00:30:00,F3,EXIT_INITSL,-22588.38
S7-TPNONE,2026-07-17T01:45:00,F1,EXIT_INITSL,443610.69
S7-TPNONE,2026-07-17T01:45:00,F2,EXIT_INITSL,443610.69
S7-TPNONE,2026-07-17T01:45:00,F3,EXIT_INITSL,443610.69
S7-TPNONE,2026-07-19T20:30:00,F1,EXIT_INITSL,232785.81
S7-TPNONE,2026-07-19T20:30:00,F2,EXIT_INITSL,232785.81
S7-TPNONE,2026-07-19T20:30:00,F3,EXIT_INITSL,232785.81
S7-TPNONE,2026-07-19T22:15:00,F1,EXIT_INITSL,692710.32
S7-TPNONE,2026-07-19T22:15:00,F2,EXIT_INITSL,692710.32
S7-TPNONE,2026-07-19T22:15:00,F3,EXIT_INITSL,692710.32
S7-TPNONE,2026-07-20T17:00:00,F1,EXIT_INITSL,107922.26
S7-TPNONE,2026-07-20T17:00:00,F2,EXIT_INITSL,107922.26
S7-TPNONE,2026-07-20T17:00:00,F3,EXIT_INITSL,107922.26
S7-TPNONE,2026-07-21T20:15:00,F1,EXIT_INITSL,-125491.0
S7-TPNONE,2026-07-21T20:15:00,F2,EXIT_INITSL,-125491.0
S7-TPNONE,2026-07-21T20:15:00,F3,EXIT_INITSL,-125491.0
S7-TPNONE,2026-07-21T21:15:00,F1,EXIT_INITSL,573493.87
S7-TPNONE,2026-07-21T21:15:00,F2,EXIT_INITSL,573493.87
S7-TPNONE,2026-07-21T21:15:00,F3,EXIT_INITSL,573493.87
S7-TPNONE,2026-07-22T01:45:00,F1,EXIT_INITSL,-438591.04
S7-TPNONE,2026-07-22T01:45:00,F2,EXIT_INITSL,-438591.04
S7-TPNONE,2026-07-22T01:45:00,F3,EXIT_INITSL,-438591.04
S7-TPNONE,2026-07-22T02:30:00,F1,EXIT_INITSL,-291766.57
S7-TPNONE,2026-07-22T02:30:00,F2,EXIT_INITSL,-291766.57
S7-TPNONE,2026-07-22T02:30:00,F3,EXIT_INITSL,-291766.57
S7-TPNONE,2026-07-22T20:00:00,F1,EXIT_INITSL,-281099.84
S7-TPNONE,2026-07-22T20:00:00,F2,EXIT_INITSL,-281099.84
S7-TPNONE,2026-07-22T20:00:00,F3,EXIT_INITSL,-281099.84
S7-TPNONE,2026-07-22T21:45:00,F1,EXIT_INITSL,-143687.19
S7-TPNONE,2026-07-22T21:45:00,F2,EXIT_INITSL,-143687.19
S7-TPNONE,2026-07-22T21:45:00,F3,EXIT_INITSL,-143687.19
S7-TPNONE,2026-07-22T23:00:00,F1,EXIT_INITSL,-369571.0
S7-TPNONE,2026-07-22T23:00:00,F2,EXIT_INITSL,-369571.0
S7-TPNONE,2026-07-22T23:00:00,F3,EXIT_INITSL,-369571.0
S7-TPNONE,2026-07-23T02:45:00,F1,EXIT_INITSL,1357812.62
S7-TPNONE,2026-07-23T02:45:00,F2,EXIT_INITSL,1357812.62
S7-TPNONE,2026-07-23T02:45:00,F3,EXIT_INITSL,1357812.62
S7-TPNONE,2026-07-23T20:45:00,F1,EXIT_INITSL,-373335.72
S7-TPNONE,2026-07-23T20:45:00,F2,EXIT_INITSL,-373335.72
S7-TPNONE,2026-07-23T20:45:00,F3,EXIT_INITSL,-373335.72
S7-TPNONE,2026-07-23T21:15:00,F1,EXIT_INITSL,-410983.03
S7-TPNONE,2026-07-23T21:15:00,F2,EXIT_INITSL,-410983.03
S7-TPNONE,2026-07-23T21:15:00,F3,EXIT_INITSL,-410983.03
S7-TPNONE,2026-07-23T22:00:00,F1,EXIT_INITSL,676396.49
S7-TPNONE,2026-07-23T22:00:00,F2,EXIT_INITSL,676396.49
S7-TPNONE,2026-07-23T22:00:00,F3,EXIT_INITSL,676396.49
SuperTrend-p14x3-M15,2026-01-01T23:30:00,F1,EXIT_STLINE,-65255.32
SuperTrend-p14x3-M15,2026-01-01T23:45:00,F1,EXIT_STLINE,1674677.39
SuperTrend-p14x3-M15,2026-01-05T21:45:00,F1,EXIT_STLINE,-260393.83
SuperTrend-p14x3-M15,2026-01-05T22:15:00,F1,EXIT_STLINE,-577258.6
SuperTrend-p14x3-M15,2026-01-05T22:45:00,F1,EXIT_STLINE,569101.68
SuperTrend-p14x3-M15,2026-01-06T22:15:00,F1,EXIT_STLINE,50823.86
SuperTrend-p14x3-M15,2026-01-07T22:15:00,F1,EXIT_STLINE,-695220.14
SuperTrend-p14x3-M15,2026-01-07T22:45:00,F1,EXIT_STLINE,-126745.91
SuperTrend-p14x3-M15,2026-01-07T23:00:00,F1,EXIT_STLINE,-146824.47
SuperTrend-p14x3-M15,2026-01-07T23:15:00,F1,EXIT_STLINE,584788.06
SuperTrend-p14x3-M15,2026-01-08T22:15:00,F1,EXIT_STLINE,-96628.07
SuperTrend-p14x3-M15,2026-01-08T22:30:00,F1,EXIT_STLINE,-1337734.06
SuperTrend-p14x3-M15,2026-01-13T22:15:00,F1,EXIT_STLINE,123608.64
SuperTrend-p14x3-M15,2026-01-14T20:15:00,F1,EXIT_STLINE,-295531.31
SuperTrend-p14x3-M15,2026-01-14T20:30:00,F1,EXIT_STLINE,-428551.77
SuperTrend-p14x3-M15,2026-01-15T22:00:00,F1,EXIT_STLINE,-121726.27
SuperTrend-p14x3-M15,2026-01-15T22:15:00,F1,EXIT_STLINE,-326276.6
SuperTrend-p14x3-M15,2026-01-15T23:15:00,F1,EXIT_STLINE,-997026.0
SuperTrend-p14x3-M15,2026-01-16T03:00:00,F1,EXIT_STLINE,-141804.83
SuperTrend-p14x3-M15,2026-01-19T21:30:00,F1,EXIT_STLINE,-1131301.37
SuperTrend-p14x3-M15,2026-01-20T00:45:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-01-20T01:00:00,F1,EXIT_STLINE,10230026.32
SuperTrend-p14x3-M15,2026-01-21T21:00:00,F1,EXIT_STLINE,-3208804.87
SuperTrend-p14x3-M15,2026-01-22T03:30:00,F1,EXIT_STLINE,-253491.82
SuperTrend-p14x3-M15,2026-01-26T22:15:00,F1,EXIT_STLINE,-648161.01
SuperTrend-p14x3-M15,2026-01-28T22:15:00,F1,EXIT_STLINE,1824639.14
SuperTrend-p14x3-M15,2026-01-29T22:15:00,F1,EXIT_STLINE,23691445.89
SuperTrend-p14x3-M15,2026-02-01T20:15:00,F1,EXIT_STLINE,-512003.28
SuperTrend-p14x3-M15,2026-02-01T20:30:00,F1,EXIT_STLINE,5018385.09
SuperTrend-p14x3-M15,2026-02-02T21:00:00,F1,EXIT_STLINE,7994404.15
SuperTrend-p14x3-M15,2026-02-04T20:15:00,F1,EXIT_STLINE,-4124261.71
SuperTrend-p14x3-M15,2026-02-04T22:30:00,F1,EXIT_STLINE,-509493.46
SuperTrend-p14x3-M15,2026-02-04T23:15:00,F1,EXIT_STLINE,-1288792.57
SuperTrend-p14x3-M15,2026-02-05T23:00:00,F1,EXIT_STLINE,-102902.62
SuperTrend-p14x3-M15,2026-02-05T23:15:00,F1,EXIT_STLINE,12222195.94
SuperTrend-p14x3-M15,2026-02-08T22:45:00,F1,EXIT_STLINE,-1702912.87
SuperTrend-p14x3-M15,2026-02-08T23:00:00,F1,EXIT_STLINE,-3587160.24
SuperTrend-p14x3-M15,2026-02-09T20:15:00,F1,EXIT_STLINE,-3144177.0
SuperTrend-p14x3-M15,2026-02-10T06:15:00,F1,EXIT_STLINE,-736004.71
SuperTrend-p14x3-M15,2026-02-10T20:30:00,F1,EXIT_STLINE,-394041.74
SuperTrend-p14x3-M15,2026-02-10T23:00:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-02-10T23:15:00,F1,EXIT_STLINE,-972555.25
SuperTrend-p14x3-M15,2026-02-10T23:45:00,F1,EXIT_STLINE,1596245.52
SuperTrend-p14x3-M15,2026-02-12T22:30:00,F1,EXIT_STLINE,-1624480.99
SuperTrend-p14x3-M15,2026-02-16T00:00:00,F1,EXIT_STLINE,-985731.81
SuperTrend-p14x3-M15,2026-02-16T20:30:00,F1,EXIT_STLINE,4147477.55
SuperTrend-p14x3-M15,2026-02-17T23:45:00,F1,EXIT_STLINE,353884.62
SuperTrend-p14x3-M15,2026-02-18T20:15:00,F1,EXIT_STLINE,-213962.15
SuperTrend-p14x3-M15,2026-02-18T20:30:00,F1,EXIT_STLINE,-537101.48
SuperTrend-p14x3-M15,2026-02-18T21:00:00,F1,EXIT_STLINE,-156863.75
SuperTrend-p14x3-M15,2026-02-18T21:15:00,F1,EXIT_STLINE,-1443146.5
SuperTrend-p14x3-M15,2026-02-19T02:15:00,F1,EXIT_STLINE,-41412.03
SuperTrend-p14x3-M15,2026-02-19T02:45:00,F1,EXIT_STLINE,133647.91
SuperTrend-p14x3-M15,2026-02-19T22:15:00,F1,EXIT_STLINE,-84706.43
SuperTrend-p14x3-M15,2026-02-20T03:15:00,F1,EXIT_STLINE,-477493.25
SuperTrend-p14x3-M15,2026-02-23T22:15:00,F1,EXIT_STLINE,1957659.6
SuperTrend-p14x3-M15,2026-02-24T20:15:00,F1,EXIT_STLINE,-2132092.09
SuperTrend-p14x3-M15,2026-02-24T22:15:00,F1,EXIT_STLINE,-26980.57
SuperTrend-p14x3-M15,2026-02-25T22:15:00,F1,EXIT_STLINE,-348237.53
SuperTrend-p14x3-M15,2026-02-25T22:30:00,F1,EXIT_STLINE,-780554.02
SuperTrend-p14x3-M15,2026-02-25T22:45:00,F1,EXIT_STLINE,-224001.43
SuperTrend-p14x3-M15,2026-02-25T23:00:00,F1,EXIT_STLINE,-117961.54
SuperTrend-p14x3-M15,2026-02-25T23:15:00,F1,EXIT_STLINE,-631847.18
SuperTrend-p14x3-M15,2026-02-26T00:30:00,F1,EXIT_STLINE,-313100.05
SuperTrend-p14x3-M15,2026-02-26T01:00:00,F1,EXIT_STLINE,-31372.75
SuperTrend-p14x3-M15,2026-02-26T01:15:00,F1,EXIT_STLINE,-1489578.17
SuperTrend-p14x3-M15,2026-02-26T22:15:00,F1,EXIT_STLINE,-281727.29
SuperTrend-p14x3-M15,2026-03-03T03:00:00,F1,EXIT_STLINE,6617140.43
SuperTrend-p14x3-M15,2026-03-03T22:15:00,F1,EXIT_STLINE,-2374917.18
SuperTrend-p14x3-M15,2026-03-04T03:15:00,F1,EXIT_STLINE,1012712.37
SuperTrend-p14x3-M15,2026-03-04T21:30:00,F1,EXIT_STLINE,-93490.8
SuperTrend-p14x3-M15,2026-03-04T21:45:00,F1,EXIT_STLINE,-208942.51
SuperTrend-p14x3-M15,2026-03-04T22:00:00,F1,EXIT_STLINE,-142432.29
SuperTrend-p14x3-M15,2026-03-04T22:15:00,F1,EXIT_STLINE,-1558598.22
SuperTrend-p14x3-M15,2026-03-05T03:00:00,F1,EXIT_STLINE,-1635147.73
SuperTrend-p14x3-M15,2026-03-05T22:45:00,F1,EXIT_STLINE,-1417420.85
SuperTrend-p14x3-M15,2026-03-08T19:45:00,F1,EXIT_STLINE,-341335.52
SuperTrend-p14x3-M15,2026-03-08T20:00:00,F1,EXIT_STLINE,-591062.61
SuperTrend-p14x3-M15,2026-03-08T20:15:00,F1,EXIT_STLINE,-1367224.44
SuperTrend-p14x3-M15,2026-03-09T03:00:00,F1,EXIT_STLINE,-3253354.17
SuperTrend-p14x3-M15,2026-03-11T22:45:00,F1,EXIT_STLINE,-2082523.14
SuperTrend-p14x3-M15,2026-03-12T02:30:00,F1,EXIT_STLINE,1416165.93
SuperTrend-p14x3-M15,2026-03-12T21:00:00,F1,EXIT_STLINE,-148079.38
SuperTrend-p14x3-M15,2026-03-12T21:15:00,F1,EXIT_STLINE,-571611.5
SuperTrend-p14x3-M15,2026-03-16T23:00:00,F1,EXIT_STLINE,-904790.11
SuperTrend-p14x3-M15,2026-03-18T22:45:00,F1,EXIT_STLINE,-2695546.68
SuperTrend-p14x3-M15,2026-03-22T22:45:00,F1,EXIT_STLINE,11158032.26
SuperTrend-p14x3-M15,2026-03-23T21:45:00,F1,EXIT_STLINE,-4131163.72
SuperTrend-p14x3-M15,2026-03-26T23:15:00,F1,EXIT_STLINE,-777416.75
SuperTrend-p14x3-M15,2026-03-29T19:15:00,F1,EXIT_STLINE,-1251772.72
SuperTrend-p14x3-M15,2026-03-29T20:15:00,F1,EXIT_STLINE,-57725.86
SuperTrend-p14x3-M15,2026-03-29T20:30:00,F1,EXIT_STLINE,-1448166.14
SuperTrend-p14x3-M15,2026-03-29T23:45:00,F1,EXIT_STLINE,-39529.67
SuperTrend-p14x3-M15,2026-03-30T00:00:00,F1,EXIT_STLINE,-894750.83
SuperTrend-p14x3-M15,2026-03-30T00:15:00,F1,EXIT_STLINE,1505264.54
SuperTrend-p14x3-M15,2026-03-30T22:00:00,F1,EXIT_STLINE,-24470.75
SuperTrend-p14x3-M15,2026-03-31T02:15:00,F1,EXIT_STLINE,-192001.23
SuperTrend-p14x3-M15,2026-04-01T01:30:00,F1,EXIT_STLINE,2821037.68
SuperTrend-p14x3-M15,2026-04-01T22:15:00,F1,EXIT_STLINE,6607728.61
SuperTrend-p14x3-M15,2026-04-05T18:15:00,F1,EXIT_STLINE,-2298367.67
SuperTrend-p14x3-M15,2026-04-05T22:30:00,F1,EXIT_STLINE,-409728.11
SuperTrend-p14x3-M15,2026-04-06T01:15:00,F1,EXIT_STLINE,-431689.04
SuperTrend-p14x3-M15,2026-04-09T17:00:00,F1,EXIT_STLINE,-340080.61
SuperTrend-p14x3-M15,2026-04-09T18:45:00,F1,EXIT_STLINE,-135530.28
SuperTrend-p14x3-M15,2026-04-12T21:15:00,F1,EXIT_STLINE,-528317.11
SuperTrend-p14x3-M15,2026-04-14T22:45:00,F1,EXIT_STLINE,-196393.41
SuperTrend-p14x3-M15,2026-04-14T23:00:00,F1,EXIT_STLINE,-15686.38
SuperTrend-p14x3-M15,2026-04-15T19:00:00,F1,EXIT_STLINE,-236550.54
SuperTrend-p14x3-M15,2026-04-15T19:15:00,F1,EXIT_STLINE,160628.48
SuperTrend-p14x3-M15,2026-04-16T02:30:00,F1,EXIT_STLINE,-67765.14
SuperTrend-p14x3-M15,2026-04-16T02:45:00,F1,EXIT_STLINE,-564709.5
SuperTrend-p14x3-M15,2026-04-16T23:15:00,F1,EXIT_STLINE,-106039.89
SuperTrend-p14x3-M15,2026-04-16T23:30:00,F1,EXIT_STLINE,-225256.35
SuperTrend-p14x3-M15,2026-04-17T00:45:00,F1,EXIT_STLINE,-1131928.82
SuperTrend-p14x3-M15,2026-04-17T02:30:00,F1,EXIT_STLINE,-47686.58
SuperTrend-p14x3-M15,2026-04-17T02:45:00,F1,EXIT_STLINE,-156236.3
SuperTrend-p14x3-M15,2026-04-19T18:15:00,F1,EXIT_STLINE,87216.25
SuperTrend-p14x3-M15,2026-04-19T21:15:00,F1,EXIT_STLINE,998908.36
SuperTrend-p14x3-M15,2026-04-20T21:45:00,F1,EXIT_STLINE,-214589.61
SuperTrend-p14x3-M15,2026-04-20T22:00:00,F1,EXIT_STLINE,5282543.65
SuperTrend-p14x3-M15,2026-04-22T06:15:00,F1,EXIT_STLINE,-104157.53
SuperTrend-p14x3-M15,2026-04-22T08:45:00,F1,EXIT_STLINE,611768.62
SuperTrend-p14x3-M15,2026-04-22T20:30:00,F1,EXIT_STLINE,-1589970.97
SuperTrend-p14x3-M15,2026-04-22T22:15:00,F1,EXIT_STLINE,-493807.08
SuperTrend-p14x3-M15,2026-04-26T18:30:00,F1,EXIT_STLINE,-795612.94
SuperTrend-p14x3-M15,2026-04-26T21:15:00,F1,EXIT_STLINE,-392159.38
SuperTrend-p14x3-M15,2026-04-26T21:30:00,F1,EXIT_STLINE,-65882.78
SuperTrend-p14x3-M15,2026-04-26T21:45:00,F1,EXIT_STLINE,-85961.33
SuperTrend-p14x3-M15,2026-04-26T22:00:00,F1,EXIT_STLINE,97882.98
SuperTrend-p14x3-M15,2026-04-27T20:00:00,F1,EXIT_STLINE,-202040.51
SuperTrend-p14x3-M15,2026-04-27T20:15:00,F1,EXIT_STLINE,-1014594.74
SuperTrend-p14x3-M15,2026-04-27T22:00:00,F1,EXIT_STLINE,4434224.49
SuperTrend-p14x3-M15,2026-04-28T18:15:00,F1,EXIT_STLINE,-234040.72
SuperTrend-p14x3-M15,2026-04-28T20:15:00,F1,EXIT_STLINE,-1635147.73
SuperTrend-p14x3-M15,2026-04-28T21:15:00,F1,EXIT_STLINE,-58980.77
SuperTrend-p14x3-M15,2026-04-28T21:30:00,F1,EXIT_STLINE,-1692246.13
SuperTrend-p14x3-M15,2026-04-29T01:15:00,F1,EXIT_STLINE,2836096.6
SuperTrend-p14x3-M15,2026-04-29T20:15:00,F1,EXIT_STLINE,-673886.67
SuperTrend-p14x3-M15,2026-04-29T21:00:00,F1,EXIT_STLINE,-1131928.82
